scope,stage,topic_id,topic_label,metric,value
topic,initial,3154.0,"sparse training, siblings, sparse neural, bregman iterations, random source, tickets, weights survive",selected,False
topic,initial,3155.0,"blockchain, based healthcare, healthcare systems, morpheo, healthcare blockchain, mediot, bbvfl",abstract_count,8
topic,initial,3155.0,"blockchain, based healthcare, healthcare systems, morpheo, healthcare blockchain, mediot, bbvfl",abstract_share,1.9865757146085327e-05
topic,initial,3155.0,"blockchain, based healthcare, healthcare systems, morpheo, healthcare blockchain, mediot, bbvfl",selected,False
topic,initial,3156.0,"intelligent escape, autompc, aware coverage, escape robotic, escape, communication aware, graphical game",abstract_count,8
topic,initial,3156.0,"intelligent escape, autompc, aware coverage, escape robotic, escape, communication aware, graphical game",abstract_share,1.9865757146085327e-05
topic,initial,3156.0,"intelligent escape, autompc, aware coverage, escape robotic, escape, communication aware, graphical game",selected,False
topic,initial,3157.0,"cognate, cognates, cognate detection, automated cognate, comparable corpora, parallel sentences, cognate identification",abstract_count,8
topic,initial,3157.0,"cognate, cognates, cognate detection, automated cognate, comparable corpora, parallel sentences, cognate identification",abstract_share,1.9865757146085327e-05
topic,initial,3157.0,"cognate, cognates, cognate detection, automated cognate, comparable corpora, parallel sentences, cognate identification",selected,False
topic,initial,3158.0,"dimensional coding, coding schemes, dimensionality dependent, rsgd, cfgd, nystrom method, rsmf",abstract_count,8
topic,initial,3158.0,"dimensional coding, coding schemes, dimensionality dependent, rsgd, cfgd, nystrom method, rsmf",abstract_share,1.9865757146085327e-05
topic,initial,3158.0,"dimensional coding, coding schemes, dimensionality dependent, rsgd, cfgd, nystrom method, rsmf",selected,False
topic,initial,3159.0,"discretion, rlxf, alignment discretion, ethical discussions, human algorithmic, valuation misalignment, algorithmic discretion",abstract_count,8
topic,initial,3159.0,"discretion, rlxf, alignment discretion, ethical discussions, human algorithmic, valuation misalignment, algorithmic discretion",abstract_share,1.9865757146085327e-05
topic,initial,3159.0,"discretion, rlxf, alignment discretion, ethical discussions, human algorithmic, valuation misalignment, algorithmic discretion",selected,False
topic,initial,3160.0,"auto pruning, weight pruning, filter pruning, weight reduction, h2, sparse dnns, times weight",abstract_count,8
topic,initial,3160.0,"auto pruning, weight pruning, filter pruning, weight reduction, h2, sparse dnns, times weight",abstract_share,1.9865757146085327e-05
topic,initial,3160.0,"auto pruning, weight pruning, filter pruning, weight reduction, h2, sparse dnns, times weight",selected,False
topic,initial,3161.0,"shutdown button, shutdown, shortagesim, healthy distrust, cause pressing, prevent cause, pressing shutdown",abstract_count,8
topic,initial,3161.0,"shutdown button, shutdown, shortagesim, healthy distrust, cause pressing, prevent cause, pressing shutdown",abstract_share,1.9865757146085327e-05
topic,initial,3161.0,"shutdown button, shutdown, shortagesim, healthy distrust, cause pressing, prevent cause, pressing shutdown",selected,False
topic,initial,3162.0,"edsfs, dsfs, reducing symmetries, representations spherical, dynamical predictions, general dnns, deep submodular",abstract_count,8
topic,initial,3162.0,"edsfs, dsfs, reducing symmetries, representations spherical, dynamical predictions, general dnns, deep submodular",abstract_share,1.9865757146085327e-05
topic,initial,3162.0,"edsfs, dsfs, reducing symmetries, representations spherical, dynamical predictions, general dnns, deep submodular",selected,False
topic,initial,3163.0,"escape efficiency, big learning, sharp minima, biglearn em, exponential escape, ψ_μ, escapes sharp",abstract_count,8
topic,initial,3163.0,"escape efficiency, big learning, sharp minima, biglearn em, exponential escape, ψ_μ, escapes sharp",abstract_share,1.9865757146085327e-05
topic,initial,3163.0,"escape efficiency, big learning, sharp minima, biglearn em, exponential escape, ψ_μ, escapes sharp",selected,False
topic,initial,3164.0,"dialogue robot, robot competition, preliminary round, social humanoid, vest, submitted dialogue, sensor vest",abstract_count,8
topic,initial,3164.0,"dialogue robot, robot competition, preliminary round, social humanoid, vest, submitted dialogue, sensor vest",abstract_share,1.9865757146085327e-05
topic,initial,3164.0,"dialogue robot, robot competition, preliminary round, social humanoid, vest, submitted dialogue, sensor vest",selected,False
topic,initial,3165.0,"netarena, bsds, chat thought, claude computer, computer use, netarena dynamic, applications netarena",abstract_count,8
topic,initial,3165.0,"netarena, bsds, chat thought, claude computer, computer use, netarena dynamic, applications netarena",abstract_share,1.9865757146085327e-05
topic,initial,3165.0,"netarena, bsds, chat thought, claude computer, computer use, netarena dynamic, applications netarena",selected,False
topic,initial,3166.0,"gallery, gallery gallery, fpt, face mask, mask detection, rank result, result gallery",abstract_count,8
topic,initial,3166.0,"gallery, gallery gallery, fpt, face mask, mask detection, rank result, result gallery",abstract_share,1.9865757146085327e-05
topic,initial,3166.0,"gallery, gallery gallery, fpt, face mask, mask detection, rank result, result gallery",selected,False
topic,initial,3167.0,"response matrix, hyperalign, neural synchrony, expert personas, eqgbench, knowledge personas, social minds",abstract_count,8
topic,initial,3167.0,"response matrix, hyperalign, neural synchrony, expert personas, eqgbench, knowledge personas, social minds",abstract_share,1.9865757146085327e-05
topic,initial,3167.0,"response matrix, hyperalign, neural synchrony, expert personas, eqgbench, knowledge personas, social minds",selected,False
topic,initial,3168.0,"staffs, ethical dimension, ethics, moral responsibility, economic entities, unhoused, unhoused individuals",abstract_count,8
topic,initial,3168.0,"staffs, ethical dimension, ethics, moral responsibility, economic entities, unhoused, unhoused individuals",abstract_share,1.9865757146085327e-05
topic,initial,3168.0,"staffs, ethical dimension, ethics, moral responsibility, economic entities, unhoused, unhoused individuals",selected,False
topic,initial,3169.0,"llama2vec, twinbert, pabi, r2 models, leaf models, incidental, answer factual",abstract_count,8
topic,initial,3169.0,"llama2vec, twinbert, pabi, r2 models, leaf models, incidental, answer factual",abstract_share,1.9865757146085327e-05
topic,initial,3169.0,"llama2vec, twinbert, pabi, r2 models, leaf models, incidental, answer factual",selected,False
topic,initial,3170.0,"captts, capspeech, captioned, tencentpretrain, style captioned, captioned text, temporal bias",abstract_count,8
topic,initial,3170.0,"captts, capspeech, captioned, tencentpretrain, style captioned, captioned text, temporal bias",abstract_share,1.9865757146085327e-05
topic,initial,3170.0,"captts, capspeech, captioned, tencentpretrain, style captioned, captioned text, temporal bias",selected,False
topic,initial,3171.0,"serverless, smlt, model serving, serverless computing, mlproxy, faas, serverless model",abstract_count,8
topic,initial,3171.0,"serverless, smlt, model serving, serverless computing, mlproxy, faas, serverless model",abstract_share,1.9865757146085327e-05
topic,initial,3171.0,"serverless, smlt, model serving, serverless computing, mlproxy, faas, serverless model",selected,False
topic,initial,3172.0,"iseeq, isqs, reference passages, multiq, factuality scores, generating isqs, verve",abstract_count,8
topic,initial,3172.0,"iseeq, isqs, reference passages, multiq, factuality scores, generating isqs, verve",abstract_share,1.9865757146085327e-05
topic,initial,3172.0,"iseeq, isqs, reference passages, multiq, factuality scores, generating isqs, verve",selected,False
topic,initial,3173.0,"factored cognition, memguard, vulnerability prioritization, agentmonitor, child tasks, agentic level, untrusted ai",abstract_count,8
topic,initial,3173.0,"factored cognition, memguard, vulnerability prioritization, agentmonitor, child tasks, agentic level, untrusted ai",abstract_share,1.9865757146085327e-05
topic,initial,3173.0,"factored cognition, memguard, vulnerability prioritization, agentmonitor, child tasks, agentic level, untrusted ai",selected,False
topic,initial,3174.0,"fatigue life, fatigue, fatigue crack, electrospinning, fibre diameter, fibrecastml, austenitic",abstract_count,8
topic,initial,3174.0,"fatigue life, fatigue, fatigue crack, electrospinning, fibre diameter, fibrecastml, austenitic",abstract_share,1.9865757146085327e-05
topic,initial,3174.0,"fatigue life, fatigue, fatigue crack, electrospinning, fibre diameter, fibrecastml, austenitic",selected,False
topic,initial,3175.0,"hycolor, coloring, graph coloring, gcp, weighted vertex, coloring problem, vertex coloring",abstract_count,8
topic,initial,3175.0,"hycolor, coloring, graph coloring, gcp, weighted vertex, coloring problem, vertex coloring",abstract_share,1.9865757146085327e-05
topic,initial,3175.0,"hycolor, coloring, graph coloring, gcp, weighted vertex, coloring problem, vertex coloring",selected,False
topic,initial,3176.0,"it2, it2 fuzzy, type fuzzy, moead, moead arm, nsga iii, interval type",abstract_count,8
topic,initial,3176.0,"it2, it2 fuzzy, type fuzzy, moead, moead arm, nsga iii, interval type",abstract_share,1.9865757146085327e-05
topic,initial,3176.0,"it2, it2 fuzzy, type fuzzy, moead, moead arm, nsga iii, interval type",selected,False
topic,initial,3177.0,"videopcdnet, source camera, 3d face, camera brand, 3d tongue, robustifying guidance, synchocc",abstract_count,8
topic,initial,3177.0,"videopcdnet, source camera, 3d face, camera brand, 3d tongue, robustifying guidance, synchocc",abstract_share,1.9865757146085327e-05
topic,initial,3177.0,"videopcdnet, source camera, 3d face, camera brand, 3d tongue, robustifying guidance, synchocc",selected,False
topic,initial,3178.0,"mtnt, monotonic translation, llms loop, wise monotonic, cmt sentences, health literacy, pomp",abstract_count,8
topic,initial,3178.0,"mtnt, monotonic translation, llms loop, wise monotonic, cmt sentences, health literacy, pomp",abstract_share,1.9865757146085327e-05
topic,initial,3178.0,"mtnt, monotonic translation, llms loop, wise monotonic, cmt sentences, health literacy, pomp",selected,False
topic,initial,3179.0,"dec pomdps, ltcs, coopts, dec, randomized exploration, pomdps, qc ltcs",abstract_count,8
topic,initial,3179.0,"dec pomdps, ltcs, coopts, dec, randomized exploration, pomdps, qc ltcs",abstract_share,1.9865757146085327e-05
topic,initial,3179.0,"dec pomdps, ltcs, coopts, dec, randomized exploration, pomdps, qc ltcs",selected,False
topic,initial,3180.0,"oppression, algorithmic oppression, assured autonomy, induced incidents, responsibility, responsibility attribution, ai induced",abstract_count,8
topic,initial,3180.0,"oppression, algorithmic oppression, assured autonomy, induced incidents, responsibility, responsibility attribution, ai induced",abstract_share,1.9865757146085327e-05
topic,initial,3180.0,"oppression, algorithmic oppression, assured autonomy, induced incidents, responsibility, responsibility attribution, ai induced",selected,False
topic,initial,3181.0,"ditto, cobweb, entity matching, ensemble debiasing, category learning, doubledipper, loa prompting",abstract_count,8
topic,initial,3181.0,"ditto, cobweb, entity matching, ensemble debiasing, category learning, doubledipper, loa prompting",abstract_share,1.9865757146085327e-05
topic,initial,3181.0,"ditto, cobweb, entity matching, ensemble debiasing, category learning, doubledipper, loa prompting",selected,False
topic,initial,3182.0,"mbtfnet, wavelldm, party listening, voice enhancement, spatial regions, speech enhancement, vocals",abstract_count,8
topic,initial,3182.0,"mbtfnet, wavelldm, party listening, voice enhancement, spatial regions, speech enhancement, vocals",abstract_share,1.9865757146085327e-05
topic,initial,3182.0,"mbtfnet, wavelldm, party listening, voice enhancement, spatial regions, speech enhancement, vocals",selected,False
topic,initial,3183.0,"mode connectivity, lmc, linear mode, lmc loss, wm, permutation search, loss barrier",abstract_count,8
topic,initial,3183.0,"mode connectivity, lmc, linear mode, lmc loss, wm, permutation search, loss barrier",abstract_share,1.9865757146085327e-05
topic,initial,3183.0,"mode connectivity, lmc, linear mode, lmc loss, wm, permutation search, loss barrier",selected,False
topic,initial,3184.0,"governance maturity, t_p, openness ai, t_l, sprawl, 1tt platform, chembio",abstract_count,8
topic,initial,3184.0,"governance maturity, t_p, openness ai, t_l, sprawl, 1tt platform, chembio",abstract_share,1.9865757146085327e-05
topic,initial,3184.0,"governance maturity, t_p, openness ai, t_l, sprawl, 1tt platform, chembio",selected,False
topic,initial,3185.0,"neat, network implosion, attention neat, neat algorithm, implosion, pruning growing, hybrid self",abstract_count,8
topic,initial,3185.0,"neat, network implosion, attention neat, neat algorithm, implosion, pruning growing, hybrid self",abstract_share,1.9865757146085327e-05
topic,initial,3185.0,"neat, network implosion, attention neat, neat algorithm, implosion, pruning growing, hybrid self",selected,False
topic,initial,3186.0,"quantum gravity, ads cft, dyson schwinger, schwinger, tabletop quantum, gravity experiments, schwinger equations",abstract_count,8
topic,initial,3186.0,"quantum gravity, ads cft, dyson schwinger, schwinger, tabletop quantum, gravity experiments, schwinger equations",abstract_share,1.9865757146085327e-05
topic,initial,3186.0,"quantum gravity, ads cft, dyson schwinger, schwinger, tabletop quantum, gravity experiments, schwinger equations",selected,False
topic,initial,3187.0,"videoar, stylemc, style video, personalized style, ropecraft, video generation, ropecraft training",abstract_count,8
topic,initial,3187.0,"videoar, stylemc, style video, personalized style, ropecraft, video generation, ropecraft training",abstract_share,1.9865757146085327e-05
topic,initial,3187.0,"videoar, stylemc, style video, personalized style, ropecraft, video generation, ropecraft training",selected,False
topic,initial,3188.0,"katyusha, girp, girp algorithm, svrg katyusha, median gradient, wiener models, svrg",abstract_count,8
topic,initial,3188.0,"katyusha, girp, girp algorithm, svrg katyusha, median gradient, wiener models, svrg",abstract_share,1.9865757146085327e-05
topic,initial,3188.0,"katyusha, girp, girp algorithm, svrg katyusha, median gradient, wiener models, svrg",selected,False
topic,initial,3189.0,"flowroi, mediar, ctdna, ctdna levels, signature theory, jpeg2000, nuclei",abstract_count,8
topic,initial,3189.0,"flowroi, mediar, ctdna, ctdna levels, signature theory, jpeg2000, nuclei",abstract_share,1.9865757146085327e-05
topic,initial,3189.0,"flowroi, mediar, ctdna, ctdna levels, signature theory, jpeg2000, nuclei",selected,False
topic,initial,3190.0,"gali, anisotropy, attention logit, transduce, adjuster unit, evaluator adjuster, interpolation gali",abstract_count,8
topic,initial,3190.0,"gali, anisotropy, attention logit, transduce, adjuster unit, evaluator adjuster, interpolation gali",abstract_share,1.9865757146085327e-05
topic,initial,3190.0,"gali, anisotropy, attention logit, transduce, adjuster unit, evaluator adjuster, interpolation gali",selected,False
topic,initial,3191.0,"antislop, tokenadapt, slop, rumelhart mcclelland, pinker prince, retok, pinker",abstract_count,8
topic,initial,3191.0,"antislop, tokenadapt, slop, rumelhart mcclelland, pinker prince, retok, pinker",abstract_share,1.9865757146085327e-05
topic,initial,3191.0,"antislop, tokenadapt, slop, rumelhart mcclelland, pinker prince, retok, pinker",selected,False
topic,initial,3192.0,"autopasta, fedit u2s, federated instruction, u2s, fedit, ssr, reference texts",abstract_count,8
topic,initial,3192.0,"autopasta, fedit u2s, federated instruction, u2s, fedit, ssr, reference texts",abstract_share,1.9865757146085327e-05
topic,initial,3192.0,"autopasta, fedit u2s, federated instruction, u2s, fedit, ssr, reference texts",selected,False
topic,initial,3193.0,"glotscript, llamax, indicxnli, sequential fine, multimuc, writing identification, template filling",abstract_count,8
topic,initial,3193.0,"glotscript, llamax, indicxnli, sequential fine, multimuc, writing identification, template filling",abstract_share,1.9865757146085327e-05
topic,initial,3193.0,"glotscript, llamax, indicxnli, sequential fine, multimuc, writing identification, template filling",selected,False
topic,initial,3194.0,"probr, transpnet, sudoku, equation parsing, puzzles fully, mathematical language, texts mathematical",abstract_count,8
topic,initial,3194.0,"probr, transpnet, sudoku, equation parsing, puzzles fully, mathematical language, texts mathematical",abstract_share,1.9865757146085327e-05
topic,initial,3194.0,"probr, transpnet, sudoku, equation parsing, puzzles fully, mathematical language, texts mathematical",selected,False
topic,initial,3195.0,"cloud models, 3dcertify, object densities, outlier rejection, multi object, spatial perception, bayesian filters",abstract_count,8
topic,initial,3195.0,"cloud models, 3dcertify, object densities, outlier rejection, multi object, spatial perception, bayesian filters",abstract_share,1.9865757146085327e-05
topic,initial,3195.0,"cloud models, 3dcertify, object densities, outlier rejection, multi object, spatial perception, bayesian filters",selected,False
topic,initial,3196.0,"3d face, 3d faces, icnet, 3d facial, lstm icnet, geometry gleaned, gleaned voices",abstract_count,8
topic,initial,3196.0,"3d face, 3d faces, icnet, 3d facial, lstm icnet, geometry gleaned, gleaned voices",abstract_share,1.9865757146085327e-05
topic,initial,3196.0,"3d face, 3d faces, icnet, 3d facial, lstm icnet, geometry gleaned, gleaned voices",selected,False
topic,initial,3197.0,"qd, qd algorithms, qd meta, bodyguards, behaviour space, active particles, robotic bodyguards",abstract_count,8
topic,initial,3197.0,"qd, qd algorithms, qd meta, bodyguards, behaviour space, active particles, robotic bodyguards",abstract_share,1.9865757146085327e-05
topic,initial,3197.0,"qd, qd algorithms, qd meta, bodyguards, behaviour space, active particles, robotic bodyguards",selected,False
topic,initial,3198.0,"seqpe, resona, text compression, dape, implicit text, adaptive positional, deep self",abstract_count,8
topic,initial,3198.0,"seqpe, resona, text compression, dape, implicit text, adaptive positional, deep self",abstract_share,1.9865757146085327e-05
topic,initial,3198.0,"seqpe, resona, text compression, dape, implicit text, adaptive positional, deep self",selected,False
topic,initial,3199.0,"knowledge deficiencies, deficiencies llms, coke, curricular meaningful, lamer, curricular, meaningful learning",abstract_count,8
topic,initial,3199.0,"knowledge deficiencies, deficiencies llms, coke, curricular meaningful, lamer, curricular, meaningful learning",abstract_share,1.9865757146085327e-05
topic,initial,3199.0,"knowledge deficiencies, deficiencies llms, coke, curricular meaningful, lamer, curricular, meaningful learning",selected,False
topic,initial,3200.0,"crosslingual alignment, creole, sorani, sorani kurdish, maithili, uroman, better crosslingual",abstract_count,8
topic,initial,3200.0,"crosslingual alignment, creole, sorani, sorani kurdish, maithili, uroman, better crosslingual",abstract_share,1.9865757146085327e-05
topic,initial,3200.0,"crosslingual alignment, creole, sorani, sorani kurdish, maithili, uroman, better crosslingual",selected,False
topic,initial,3201.0,"openclaw, pasb, cik, clawkeeper, exec, based protection, textit textbf",abstract_count,8
topic,initial,3201.0,"openclaw, pasb, cik, clawkeeper, exec, based protection, textit textbf",abstract_share,1.9865757146085327e-05
topic,initial,3201.0,"openclaw, pasb, cik, clawkeeper, exec, based protection, textit textbf",selected,False
topic,initial,3202.0,"context capacity, longfinanceqa, textsc small, long context, agentigraph, context reasoning, causal schema",abstract_count,8
topic,initial,3202.0,"context capacity, longfinanceqa, textsc small, long context, agentigraph, context reasoning, causal schema",abstract_share,1.9865757146085327e-05
topic,initial,3202.0,"context capacity, longfinanceqa, textsc small, long context, agentigraph, context reasoning, causal schema",selected,False
topic,initial,3203.0,"ruad, algan, t2ivae, series anomaly, unsupervised anomaly, anomaly detection, nvae",abstract_count,8
topic,initial,3203.0,"ruad, algan, t2ivae, series anomaly, unsupervised anomaly, anomaly detection, nvae",abstract_share,1.9865757146085327e-05
topic,initial,3203.0,"ruad, algan, t2ivae, series anomaly, unsupervised anomaly, anomaly detection, nvae",selected,False
topic,initial,3204.0,"dubbing, automatic dubbing, video dubbing, speech duration, original speech, isochrony, prosodic alignment",abstract_count,8
topic,initial,3204.0,"dubbing, automatic dubbing, video dubbing, speech duration, original speech, isochrony, prosodic alignment",abstract_share,1.9865757146085327e-05
topic,initial,3204.0,"dubbing, automatic dubbing, video dubbing, speech duration, original speech, isochrony, prosodic alignment",selected,False
topic,initial,3205.0,"metarobotics, botson, robot coexistence, steve, caregiving, human robot, hri",abstract_count,8
topic,initial,3205.0,"metarobotics, botson, robot coexistence, steve, caregiving, human robot, hri",abstract_share,1.9865757146085327e-05
topic,initial,3205.0,"metarobotics, botson, robot coexistence, steve, caregiving, human robot, hri",selected,False
topic,initial,3206.0,"chart rl, mapqa, diagrammatic, chart, choropleth maps, choropleth, modeqa",abstract_count,8
topic,initial,3206.0,"chart rl, mapqa, diagrammatic, chart, choropleth maps, choropleth, modeqa",abstract_share,1.9865757146085327e-05
topic,initial,3206.0,"chart rl, mapqa, diagrammatic, chart, choropleth maps, choropleth, modeqa",selected,False
topic,initial,3207.0,"pdm, ethical behavior, adm, machine ethics, compas loan, decisions pdm, overseeing pdm",abstract_count,8
topic,initial,3207.0,"pdm, ethical behavior, adm, machine ethics, compas loan, decisions pdm, overseeing pdm",abstract_share,1.9865757146085327e-05
topic,initial,3207.0,"pdm, ethical behavior, adm, machine ethics, compas loan, decisions pdm, overseeing pdm",selected,False
topic,initial,3208.0,"bcis, bci, eeg based, based bcis, adversarial stimuli, eeg, brain computer",abstract_count,8
topic,initial,3208.0,"bcis, bci, eeg based, based bcis, adversarial stimuli, eeg, brain computer",abstract_share,1.9865757146085327e-05
topic,initial,3208.0,"bcis, bci, eeg based, based bcis, adversarial stimuli, eeg, brain computer",selected,False
topic,initial,3209.0,"speech rate, speechmapper, reverse correlation, listeners, best perturbation, language cognitive, importance prediction",abstract_count,8
topic,initial,3209.0,"speech rate, speechmapper, reverse correlation, listeners, best perturbation, language cognitive, importance prediction",abstract_share,1.9865757146085327e-05
topic,initial,3209.0,"speech rate, speechmapper, reverse correlation, listeners, best perturbation, language cognitive, importance prediction",selected,False
topic,initial,3210.0,"ib irm, content variable, latent content, robust predictor, irm, conditional shift, role covariate",abstract_count,8
topic,initial,3210.0,"ib irm, content variable, latent content, robust predictor, irm, conditional shift, role covariate",abstract_share,1.9865757146085327e-05
topic,initial,3210.0,"ib irm, content variable, latent content, robust predictor, irm, conditional shift, role covariate",selected,False
topic,initial,3211.0,"autoskill, infiagent, dual cluster, lifelongagentbench, biosage, evomem, cluster memory",abstract_count,8
topic,initial,3211.0,"autoskill, infiagent, dual cluster, lifelongagentbench, biosage, evomem, cluster memory",abstract_share,1.9865757146085327e-05
topic,initial,3211.0,"autoskill, infiagent, dual cluster, lifelongagentbench, biosage, evomem, cluster memory",selected,False
topic,initial,3212.0,"weightnorm, rank layers, excess capacity, f_ mathcal, mlh, kaleidoscopic, benford law",abstract_count,8
topic,initial,3212.0,"weightnorm, rank layers, excess capacity, f_ mathcal, mlh, kaleidoscopic, benford law",abstract_share,1.9865757146085327e-05
topic,initial,3212.0,"weightnorm, rank layers, excess capacity, f_ mathcal, mlh, kaleidoscopic, benford law",selected,False
topic,initial,3213.0,"building age, mot, multiobject tracking, multiobject, bayesian mot, facade images, facade",abstract_count,8
topic,initial,3213.0,"building age, mot, multiobject tracking, multiobject, bayesian mot, facade images, facade",abstract_share,1.9865757146085327e-05
topic,initial,3213.0,"building age, mot, multiobject tracking, multiobject, bayesian mot, facade images, facade",selected,False
topic,initial,3214.0,"relu features, random relu, kkt points, wntk, rsns, kkt, ntk",abstract_count,8
topic,initial,3214.0,"relu features, random relu, kkt points, wntk, rsns, kkt, ntk",abstract_share,1.9865757146085327e-05
topic,initial,3214.0,"relu features, random relu, kkt points, wntk, rsns, kkt, ntk",selected,False
topic,initial,3215.0,"smart cities, faro2, dt dima, cities, dima, smart city, city",abstract_count,8
topic,initial,3215.0,"smart cities, faro2, dt dima, cities, dima, smart city, city",abstract_share,1.9865757146085327e-05
topic,initial,3215.0,"smart cities, faro2, dt dima, cities, dima, smart city, city",selected,False
topic,initial,3216.0,"conversational search, conversational dense, mile refhumeval, semidqg, refhumeval, xylazine, convmix",abstract_count,8
topic,initial,3216.0,"conversational search, conversational dense, mile refhumeval, semidqg, refhumeval, xylazine, convmix",abstract_share,1.9865757146085327e-05
topic,initial,3216.0,"conversational search, conversational dense, mile refhumeval, semidqg, refhumeval, xylazine, convmix",selected,False
topic,initial,3217.0,"uniaa, layercraft, uniaa llava, uniaa bench, piaa, iaa, sbg",abstract_count,8
topic,initial,3217.0,"uniaa, layercraft, uniaa llava, uniaa bench, piaa, iaa, sbg",abstract_share,1.9865757146085327e-05
topic,initial,3217.0,"uniaa, layercraft, uniaa llava, uniaa bench, piaa, iaa, sbg",selected,False
topic,initial,3218.0,"cosal, word salience, lusifer, sentence embedding, sen2pro, s3e, local homology",abstract_count,8
topic,initial,3218.0,"cosal, word salience, lusifer, sentence embedding, sen2pro, s3e, local homology",abstract_share,1.9865757146085327e-05
topic,initial,3218.0,"cosal, word salience, lusifer, sentence embedding, sen2pro, s3e, local homology",selected,False
topic,initial,3219.0,"normative text, non normative, public opinions, scandals, echo chamber, normative, impact scandals",abstract_count,8
topic,initial,3219.0,"normative text, non normative, public opinions, scandals, echo chamber, normative, impact scandals",abstract_share,1.9865757146085327e-05
topic,initial,3219.0,"normative text, non normative, public opinions, scandals, echo chamber, normative, impact scandals",selected,False
topic,initial,3220.0,"freeprm, reflexicoder, progrs, mr rlvr, prms, prm, rlvr",abstract_count,8
topic,initial,3220.0,"freeprm, reflexicoder, progrs, mr rlvr, prms, prm, rlvr",abstract_share,1.9865757146085327e-05
topic,initial,3220.0,"freeprm, reflexicoder, progrs, mr rlvr, prms, prm, rlvr",selected,False
topic,initial,3221.0,"ioi, ioi analysis, cudr, discursive circuits, vq ae, binary mechanisms, truthfulness steering",abstract_count,8
topic,initial,3221.0,"ioi, ioi analysis, cudr, discursive circuits, vq ae, binary mechanisms, truthfulness steering",abstract_share,1.9865757146085327e-05
topic,initial,3221.0,"ioi, ioi analysis, cudr, discursive circuits, vq ae, binary mechanisms, truthfulness steering",selected,False
topic,initial,3222.0,"gspo, sapo, sspo, gmpo, grpo, level importance, tic grpo",abstract_count,8
topic,initial,3222.0,"gspo, sapo, sspo, gmpo, grpo, level importance, tic grpo",abstract_share,1.9865757146085327e-05
topic,initial,3222.0,"gspo, sapo, sspo, gmpo, grpo, level importance, tic grpo",selected,False
topic,initial,3223.0,"mcp, mcp ecosystem, registries, security controls, cvedrill, hosts registries, terrarium",abstract_count,8
topic,initial,3223.0,"mcp, mcp ecosystem, registries, security controls, cvedrill, hosts registries, terrarium",abstract_share,1.9865757146085327e-05
topic,initial,3223.0,"mcp, mcp ecosystem, registries, security controls, cvedrill, hosts registries, terrarium",selected,False
topic,initial,3224.0,"penetration testing, defenderbench, penetration, astride, ethical hacking, threat modeling, reconnaissance",abstract_count,8
topic,initial,3224.0,"penetration testing, defenderbench, penetration, astride, ethical hacking, threat modeling, reconnaissance",abstract_share,1.9865757146085327e-05
topic,initial,3224.0,"penetration testing, defenderbench, penetration, astride, ethical hacking, threat modeling, reconnaissance",selected,False
topic,initial,3225.0,"llm cot, ifdns, ml llm, logical subspace, latent reasoning, chemical engineering, cot",abstract_count,8
topic,initial,3225.0,"llm cot, ifdns, ml llm, logical subspace, latent reasoning, chemical engineering, cot",abstract_share,1.9865757146085327e-05
topic,initial,3225.0,"llm cot, ifdns, ml llm, logical subspace, latent reasoning, chemical engineering, cot",selected,False
topic,initial,3226.0,"ricci flow, dvib, ricci, stable poincaré, trainable variables, entropy increasing, yau metrics",abstract_count,8
topic,initial,3226.0,"ricci flow, dvib, ricci, stable poincaré, trainable variables, entropy increasing, yau metrics",abstract_share,1.9865757146085327e-05
topic,initial,3226.0,"ricci flow, dvib, ricci, stable poincaré, trainable variables, entropy increasing, yau metrics",selected,False
topic,initial,3227.0,"glucose, cgm, blood glucose, t1d, hypoglycemia, cgm readings, glucose level",abstract_count,8
topic,initial,3227.0,"glucose, cgm, blood glucose, t1d, hypoglycemia, cgm readings, glucose level",abstract_share,1.9865757146085327e-05
topic,initial,3227.0,"glucose, cgm, blood glucose, t1d, hypoglycemia, cgm readings, glucose level",selected,False
topic,initial,3228.0,"hesd, weight transfer, hessian eigenspaces, abbe et, shot weight, abbe, rc ansatz",abstract_count,8
topic,initial,3228.0,"hesd, weight transfer, hessian eigenspaces, abbe et, shot weight, abbe, rc ansatz",abstract_share,1.9865757146085327e-05
topic,initial,3228.0,"hesd, weight transfer, hessian eigenspaces, abbe et, shot weight, abbe, rc ansatz",selected,False
topic,initial,3229.0,"alumina, pm nm, hrtem, stem images, transmission electron, electron microscopy, electron",abstract_count,8
topic,initial,3229.0,"alumina, pm nm, hrtem, stem images, transmission electron, electron microscopy, electron",abstract_share,1.9865757146085327e-05
topic,initial,3229.0,"alumina, pm nm, hrtem, stem images, transmission electron, electron microscopy, electron",selected,False
topic,initial,3230.0,"linux kernel, salus, kernel configurations, hetccl, linux, sycl, partir",abstract_count,8
topic,initial,3230.0,"linux kernel, salus, kernel configurations, hetccl, linux, sycl, partir",abstract_share,1.9865757146085327e-05
topic,initial,3230.0,"linux kernel, salus, kernel configurations, hetccl, linux, sycl, partir",selected,False
topic,initial,3231.0,"hyper representations, dopanet, ffad, transform auto, fisher vectors, shot generative, pairwise discriminators",abstract_count,8
topic,initial,3231.0,"hyper representations, dopanet, ffad, transform auto, fisher vectors, shot generative, pairwise discriminators",abstract_share,1.9865757146085327e-05
topic,initial,3231.0,"hyper representations, dopanet, ffad, transform auto, fisher vectors, shot generative, pairwise discriminators",selected,False
